,V1,V2
15355,6645,6645
15356,6645,6277
15357,6645,6907
15358,6646,6646
15359,6646,6918
15360,6647,6647
15361,6647,6883
15362,6648,6648
15363,6648,6022
15364,6648,6629
15365,6648,6613
15366,6649,6649
15367,6649,6237
15368,6649,6641
15369,6649,6883
15370,6650,6650
15371,6650,7135
15372,6651,6651
15373,6651,6967
15374,6652,6652
15375,6652,6754
15376,6652,6746
15377,6653,6653
15378,6653,6259
15379,6653,6668
15380,6653,6217
15381,6653,6091
15382,6654,6654
15383,6654,6239
15384,6654,2499
15385,6654,6107
15386,6655,6655
15387,6656,6656
15388,6656,6940
15389,6656,6739
15390,6656,6254
15391,6657,6657
15392,6657,6867
15393,6658,6658
15394,6658,7019
15395,6658,6616
15396,6658,6074
15397,6659,6659
15398,6659,6225
15399,6659,6264
15400,6660,6660
15401,6660,6681
15402,6661,6661
15403,6661,6640
15404,6662,6662
15405,6663,6663
15406,6663,6213
15407,6663,6195
15408,6664,6664
15409,6664,6607
15410,6665,6665
15411,6666,6666
15412,6666,2352
15413,6667,6667
15414,6667,6328
15415,6667,2938
15416,6667,1973
15417,6668,6668
15418,6668,6718
15419,6668,6653
15420,6668,6217
15421,6669,6669
15422,6669,6325
15423,6670,6670
15424,6670,6499
15425,6671,6671
15426,6672,6672
15427,6672,6851
15428,6672,6256
15429,6672,6021
15430,6673,6673
15431,6674,6674
15432,6674,4193
15433,6675,6675
15434,6675,6264
15435,6675,6998
15436,6676,6676
15437,6676,6505
15438,6676,6240
15439,6677,6677
15440,6677,6236
15441,6677,6686
15442,6677,6719
15443,6677,6796
15444,6678,6678
15445,6678,7027
15446,6679,6679
15447,6679,6885
15448,6680,6680
15449,6680,6845
15450,6680,6399
15451,6681,6681
15452,6681,6660
15453,6681,6201
15454,6682,6682
15455,6682,6230
15456,6682,6250
15457,6683,6683
15458,6683,6064
15459,6683,6029
15460,6684,6684
15461,6684,6728
15462,6684,6103
15463,6684,1825
15464,6684,6070
15465,6685,6685
15466,6685,6763
15467,6685,6700
15468,6686,6686
15469,6686,6677
15470,6686,6734
15471,6687,6687
15472,6687,6172
15473,6687,6620
15474,6688,6688
15475,6688,6838
15476,6688,6157
15477,6688,6080
15478,6689,6689
15479,6690,6690
15480,6690,6301
15481,6691,6691
15482,6692,6692
15483,6692,6091
15484,6692,6829
15485,6693,6693
15486,6693,6399
15487,6693,6314
15488,6694,6694
15489,6694,1825
15490,6694,6267
15491,6694,6746
15492,6695,6695
15493,6695,513
15494,6695,2840
15495,6696,6696
15496,6696,6251
15497,6697,6697
15498,6697,7215
15499,6697,6345
15500,6698,6698
15501,6698,2862
15502,6698,6594
15503,6699,6699
15504,6699,6624
15505,6699,6761
15506,6699,6304
15507,6700,6700
15508,6700,6223
15509,6700,6058
15510,6700,6685
15511,6701,6701
15512,6701,6231
15513,6702,6702
15514,6703,6703
15515,6703,6189
15516,6704,6704
15517,6704,7044
15518,6705,6705
15519,6706,6706
15520,6706,6469
15521,6707,6707
15522,6708,6708
15523,6708,1966
15524,6709,6709
15525,6710,6710
15526,6710,6367
15527,6710,6996
15528,6711,6711
15529,6711,6428
15530,6712,6712
15531,6712,6402
15532,6713,6713
15533,6713,6223
15534,6713,6773
15535,6714,6714
15536,6714,7093
15537,6714,6282
15538,6715,6715
15539,6716,6716
15540,6716,7057
15541,6717,6717
15542,6718,6718
15543,6718,6668
15544,6718,2934
15545,6718,6019
15546,6719,6719
15547,6719,6677
15548,6720,6720
15549,6721,6721
15550,6722,6722
15551,6722,6891
15552,6722,6319
15553,6723,6723
15554,6724,6724
15555,6724,6117
15556,6724,6213
15557,6724,6318
15558,6724,6610
15559,6725,6725
15560,6725,6965
15561,6725,6080
15562,6725,3040
15563,6725,2426
15564,6726,6726
15565,6726,6162
15566,6727,6727
15567,6728,6728
15568,6728,6684
15569,6728,6812
15570,6728,7115
15571,6728,6103
15572,6729,6729
15573,6729,7049
15574,6730,6730
15575,6730,6343
15576,6730,6616
15577,6731,6731
15578,6731,6907
15579,6732,6732
15580,6732,7010
15581,6732,6893
15582,6733,6733
15583,6733,6788
15584,6733,6070
15585,6733,6514
15586,6734,6734
15587,6734,6957
15588,6734,6686
15589,6735,6735
15590,6735,6304
15591,6735,6394
15592,6736,6736
15593,6737,6737
15594,6738,6738
15595,6738,6370
15596,6739,6739
15597,6739,6072
15598,6739,6656
15599,6739,6290
15600,6740,6740
15601,6740,6337
15602,6740,6832
15603,6741,6741
15604,6741,6388
15605,6741,6610
15606,6742,6742
15607,6742,6473
15608,6742,6344
15609,6743,6743
15610,6744,6744
15611,6745,6745
15612,6745,2934
15613,6746,6746
15614,6746,6603
15615,6746,6520
15616,6746,6652
15617,6746,6694
15618,6747,6747
15619,6747,7021
15620,6747,6933
15621,6747,6081
15622,6748,6748
15623,6748,6834
15624,6748,2880
15625,6749,6749
15626,6750,6750
15627,6750,6760
15628,6750,6387
15629,6751,6751
15630,6751,2094
15631,6752,6752
15632,6753,6753
15633,6754,6754
15634,6754,6246
15635,6754,6844
15636,6754,6652
15637,6755,6755
15638,6756,6756
15639,6756,6085
15640,6756,6968
15641,6756,6404
15642,6757,6757
15643,6757,6824
15644,6757,6740
15645,6758,6758
15646,6758,5036
15647,6758,6969
15648,6759,6759
15649,6760,6760
15650,6760,6357
15651,6761,6761
15652,6761,6045
15653,6761,6630
15654,6761,6699
15655,6762,6762
15656,6763,6763
15657,6763,6050
15658,6764,6764
15659,6765,6765
15660,6765,6980
15661,6765,6829
15662,6766,6766
15663,6766,6380
15664,6766,6791
15665,6766,6988
15666,6767,6767
15667,6767,7166
15668,6768,6768
15669,6768,2575
15670,6768,6030
15671,6768,3293
15672,6769,6769
15673,6769,6141
15674,6769,6038
15675,6769,6090
15676,6770,6770
15677,6770,6840
15678,6771,6771
15679,6772,6772
15680,6772,7007
15681,6772,3300
15682,6772,6246
15683,6773,6773
15684,6773,6523
15685,6773,6625
15686,6774,6774
15687,6774,6188
15688,6774,7205
15689,6774,7005
15690,6775,6775
15691,6775,7203
15692,6775,7096
15693,6775,7092
15694,6775,6083
15695,6776,6776
15696,6776,7200
15697,6777,6777
15698,6777,6803
15699,6778,6778
15700,6778,7088
15701,6778,6791
15702,6778,6814
15703,6779,6779
15704,6779,6165
15705,6780,6780
15706,6780,6982
15707,6781,6781
15708,6781,6522
15709,6782,6782
15710,6783,6783
15711,6783,6481
15712,6783,2364
15713,6783,3306
15714,6784,6784
15715,6784,6131
15716,6784,6069
15717,6785,6785
15718,6785,6947
15719,6785,6799
15720,6786,6786
15721,6787,6787
15722,6787,6355
15723,6787,7240
15724,6787,6636
15725,6788,6788
15726,6788,6514
15727,6788,6733
15728,6788,6909
15729,6788,6070
15730,6789,6789
15731,6789,6887
15732,6790,6790
15733,6790,6317
15734,6791,6791
15735,6791,6167
15736,6791,6778
15737,6791,6766
15738,6792,6792
15739,6792,6827
15740,6793,6793
15741,6793,6128
15742,6794,6794
15743,6795,6795
15744,6795,6801
15745,6795,6915
15746,6796,6796
15747,6796,6216
15748,6796,6199
15749,6796,6170
15750,6796,6677
15751,6797,6797
15752,6797,6163
15753,6798,6798
15754,6798,6096
15755,6799,6799
15756,6799,6785
15757,6799,6169
15758,6800,6800
15759,6800,6107
15760,6800,1907
15761,6800,2910
15762,6801,6801
15763,6801,6795
15764,6801,6607
15765,6801,6915
15766,6801,6402
15767,6802,6802
15768,6803,6803
15769,6803,6777
15770,6804,6804
15771,6804,6306
15772,6804,7065
15773,6805,6805
15774,6806,6806
15775,6806,6626
15776,6807,6807
15777,6807,6520
15778,6807,6603
15779,6807,7115
15780,6808,6808
15781,6809,6809
15782,6809,1094
15783,6809,6201
15784,6810,6810
15785,6811,6811
15786,6811,6180
15787,6811,6029
15788,6811,6127
15789,6812,6812
15790,6812,6873
15791,6812,7003
15792,6812,6728
15793,6813,6813
15794,6813,6615
15795,6813,6432
15796,6813,6186
15797,6814,6814
15798,6814,7088
15799,6814,6778
15800,6815,6815
15801,6816,6816
15802,6816,6963
15803,6817,6817
15804,6817,6150
15805,6818,6818
15806,6818,6197
15807,6819,6819
15808,6820,6820
15809,6820,6185
15810,6821,6821
15811,6822,6822
15812,6822,6216
15813,6823,6823
15814,6823,6059
15815,6824,6824
15816,6824,6757
15817,6825,6825
15818,6825,6221
15819,6825,6218
15820,6825,6112
15821,6826,6826
15822,6826,6750
15823,6826,6934
15824,6827,6827
15825,6827,6862
15826,6827,6792
15827,6828,6828
15828,6828,6346
15829,6829,6829
15830,6829,6765
15831,6829,6692
15832,6829,6605
15833,6829,6606
15834,6830,6830
15835,6831,6831
15836,6832,6832
15837,6832,6948
15838,6832,6740
15839,6833,6833
15840,6834,6834
15841,6834,580
15842,6834,6748
15843,6835,6835
15844,6835,6459
15845,6835,6472
15846,6836,6836
15847,6836,6380
15848,6836,6228
15849,6837,6837
15850,6837,7187
15851,6837,6543
15852,6838,6838
15853,6838,6228
15854,6838,6157
15855,6838,6688
15856,6838,6109
15857,6839,6839
15858,6839,6376
15859,6839,6798
15860,6839,6312
15861,6840,6840
15862,6840,6770
15863,6841,6841
15864,6842,6842
15865,6842,6492
15866,6842,7220
15867,6842,6932
15868,6843,6843
15869,6844,6844
15870,6844,7034
15871,6844,6754
15872,6844,6528
15873,6845,6845
15874,6845,6680
15875,6845,6050
15876,6845,6175
15877,6846,6846
15878,6846,6868
15879,6846,7106
15880,6846,2480
15881,6847,6847
15882,6847,6264
15883,6847,6126
15884,6848,6848
15885,6849,6849
15886,6849,6608
15887,6850,6850
15888,6850,6062
15889,6850,6232
15890,6850,6169
15891,6851,6851
15892,6851,6672
15893,6851,2848
15894,6851,5412
15895,6852,6852
15896,6853,6853
15897,6854,6854
15898,6855,6855
15899,6855,6870
15900,6856,6856
15901,6856,6132
15902,6857,6857
15903,6858,6858
15904,6859,6859
15905,6859,6035
15906,6860,6860
15907,6860,7079
15908,6860,6159
15909,6861,6861
15910,6861,6964
15911,6861,6145
15912,6861,6240
15913,6862,6862
15914,6862,6827
15915,6862,6348
15916,6863,6863
15917,6864,6864
15918,6864,6916
15919,6865,6865
15920,6865,6310
15921,6865,6280
15922,6866,6866
15923,6867,6867
15924,6867,6657
15925,6868,6868
15926,6868,7106
15927,6868,6846
15928,6869,6869
15929,6869,7074
15930,6870,6870
15931,6870,6855
15932,6871,6871
15933,6871,6249
15934,6872,6872
15935,6873,6873
15936,6873,6812
15937,6874,6874
15938,6874,6368
15939,6874,7099
15940,6874,7225
15941,6875,6875
15942,6875,6919
15943,6875,7208
15944,6876,6876
15945,6876,7046
15946,6876,6855
15947,6877,6877
15948,6877,6250
15949,6877,6232
15950,6878,6878
15951,6878,1916
15952,6879,6879
15953,6879,6456
15954,6879,6481
15955,6880,6880
15956,6880,1201
15957,6880,6229
15958,6881,6881
15959,6882,6882
15960,6882,7200
15961,6882,6085
15962,6883,6883
15963,6883,6647
15964,6883,6649
15965,6884,6884
15966,6884,7053
15967,6885,6885
15968,6885,6679
15969,6885,6386
15970,6885,6920
15971,6886,6886
15972,6886,6369
15973,6887,6887
15974,6887,6789
15975,6887,7004
15976,6887,6819
15977,6888,6888
15978,6889,6889
15979,6889,6628
15980,6889,6074
15981,6889,6141
15982,6889,6226
15983,6890,6890
15984,6890,3074
15985,6891,6891
15986,6891,6234
15987,6891,6722
15988,6892,6892
15989,6892,6289
15990,6893,6893
15991,6893,6956
15992,6893,6732
15993,6894,6894
15994,6894,6461
15995,6894,6233
15996,6895,6895
15997,6895,6272
15998,6895,6247
15999,6896,6896
16000,6897,6897
16001,6897,7243
16002,6898,6898
16003,6899,6899
16004,6899,6312
16005,6900,6900
16006,6901,6901
16007,6901,6341
16008,6901,6925
16009,6902,6902
16010,6903,6903
16011,6904,6904
16012,6904,6358
16013,6905,6905
16014,6905,6323
16015,6906,6906
16016,6906,6392
16017,6906,1531
16018,6907,6907
16019,6907,6731
16020,6907,6927
16021,6907,6024
16022,6907,6645
16023,6908,6908
16024,6908,6071
16025,6909,6909
16026,6909,6146
16027,6909,3320
16028,6909,6788
16029,6909,3143
16030,6910,6910
16031,6910,6752
16032,6911,6911
16033,6911,7042
16034,6911,6082
16035,6912,6912
16036,6913,6913
16037,6914,6914
16038,6914,6142
16039,6914,7017
16040,6915,6915
16041,6915,6795
16042,6915,6801
16043,6916,6916
16044,6916,6864
16045,6916,6031
16046,6917,6917
16047,6918,6918
16048,6918,6646
16049,6918,6140
16050,6918,2982
16051,6919,6919
16052,6919,6875
16053,6920,6920
16054,6920,6181
16055,6920,6253
16056,6921,6921
16057,6921,7046
16058,6922,6922
16059,6923,6923
16060,6924,6924
16061,6924,6571
16062,6924,6485
16063,6925,6925
16064,6925,6419
16065,6925,6901
16066,6926,6926
16067,6927,6927
16068,6927,6126
16069,6927,6907
16070,6927,6024
16071,6927,6778
16072,6928,6928
16073,6928,6332
16074,6928,6970
16075,6928,6368
16076,6929,6929
16077,6929,3170
16078,6929,1414
16079,6930,6930
16080,6930,6449
16081,6930,6203
16082,6930,6457
16083,6931,6931
16084,6932,6932
16085,6932,6243
16086,6932,6311
16087,6932,6842
16088,6933,6933
16089,6933,7207
16090,6933,6747
16091,6933,7009
16092,6934,6934
16093,6934,6155
16094,6934,6826
16095,6935,6935
16096,6935,6632
16097,6936,6936
16098,6936,6176
16099,6937,6937
16100,6937,6219
16101,6938,6938
16102,6939,6939
16103,6939,6961
16104,6939,7092
16105,6939,7133
16106,6940,6940
16107,6940,7193
16108,6940,6656
16109,6941,6941
16110,6941,6059
16111,6942,6942
16112,6943,6943
16113,6943,7020
16114,6944,6944
16115,6945,6945
16116,6946,6946
16117,6947,6947
16118,6947,6785
16119,6948,6948
16120,6948,6832
16121,6948,7111
16122,6949,6949
16123,6950,6950
16124,6951,6951
16125,6951,6594
16126,6951,1107
16127,6951,1087
16128,6952,6952
16129,6952,6234
16130,6953,6953
16131,6954,6954
16132,6954,7066
16133,6954,6321
16134,6955,6955
16135,6955,7071
16136,6956,6956
16137,6956,6893
16138,6957,6957
16139,6957,6734
16140,6958,6958
16141,6959,6959
16142,6960,6960
16143,6960,6105
16144,6960,6106
16145,6961,6961
16146,6961,6939
16147,6961,7165
16148,6962,6962
16149,6962,6360
16150,6962,7156
16151,6962,6042
16152,6963,6963
16153,6963,6816
16154,6963,6344
16155,6963,6072
16156,6964,6964
16157,6964,6861
16158,6965,6965
16159,6965,6725
16160,6965,6187
16161,6966,6966
16162,6966,6060
16163,6966,6221
16164,6967,6967
16165,6967,6327
16166,6967,6651
16167,6968,6968
16168,6968,6175
16169,6968,6756
16170,6968,6044
16171,6969,6969
16172,6969,6332
16173,6969,6758
16174,6969,7185
16175,6970,6970
16176,6970,7205
16177,6970,7190
16178,6970,6332
16179,6971,6971
16180,6972,6972
16181,6973,6973
16182,6973,7029
16183,6974,6974
16184,6974,7097
16185,6975,6975
16186,6975,6153
16187,6976,6976
16188,6977,6977
16189,6978,6978
16190,6978,7073
16191,6978,6423
16192,6979,6979
16193,6979,6530
16194,6980,6980
16195,6980,6765
16196,6981,6981
16197,6982,6982
16198,6982,6780
16199,6982,6301
16200,6983,6983
16201,6984,6984
16202,6984,6462
16203,6985,6985
16204,6986,6986
16205,6986,6861
16206,6986,6171
16207,6986,6029
16208,6987,6987
16209,6988,6988
16210,6988,6036
16211,6988,6501
16212,6988,6766
16213,6989,6989
16214,6990,6990
16215,6990,6828
16216,6990,7254
16217,6991,6991
16218,6992,6992
16219,6992,6095
16220,6992,6092
16221,6993,6993
16222,6993,6112
16223,6994,6994
16224,6994,6382
16225,6995,6995
16226,6995,7071
16227,6995,6429
16228,6996,6996
16229,6996,6129
16230,6996,6258
16231,6996,6710
16232,6997,6997
16233,6997,6200
16234,6998,6998
16235,6998,7229
16236,6998,6675
16237,6998,7034
16238,6999,6999
16239,7000,7000
16240,7000,1298
16241,7000,6275
16242,7000,1404
16243,7000,1306
16244,7001,7001
16245,7002,7002
16246,7002,7172
16247,7003,7003
16248,7003,7126
16249,7003,6812
16250,7004,7004
16251,7004,6887
16252,7005,7005
16253,7005,6305
16254,7005,7136
16255,7005,6774
16256,7006,7006
16257,7007,7007
16258,7007,6772
16259,7008,7008
16260,7008,6200
16261,7009,7009
16262,7009,6606
16263,7009,6933
16264,7010,7010
16265,7010,6732
16266,7010,6389
16267,7010,7036
16268,7010,6396
16269,7011,7011
16270,7011,6176
16271,7012,7012
16272,7013,7013
16273,7013,6267
16274,7013,6103
16275,7013,7100
16276,7014,7014
16277,7015,7015
16278,7015,6267
16279,7016,7016
16280,7017,7017
16281,7017,6914
16282,7017,7164
16283,7018,7018
16284,7019,7019
16285,7019,6034
16286,7019,6658
16287,7020,7020
16288,7021,7021
16289,7021,6747
16290,7022,7022
16291,7023,7023
16292,7024,7024
16293,7024,6147
16294,7024,6621
16295,7025,7025
16296,7025,7036
16297,7025,6247
16298,7025,378
16299,7025,7140
16300,7026,7026
16301,7026,2445
16302,7027,7027
16303,7027,6678
16304,7028,7028
16305,7028,6727
16306,7029,7029
16307,7030,7030
16308,7030,7074
16309,7031,7031
16310,7032,7032
16311,7032,6429
16312,7032,6432
16313,7032,7030
16314,7032,6376
16315,7033,7033
16316,7033,3017
16317,7034,7034
16318,7034,6998
16319,7034,6844
16320,7035,7035
16321,7035,6235
16322,7035,6072
16323,7036,7036
16324,7036,7025
16325,7036,7010
16326,7036,6333
16327,7037,7037
16328,7038,7038
16329,7038,6739
16330,7038,6211
16331,7038,6062
16332,7038,6248
16333,7039,7039
16334,7039,6379
16335,7039,760
16336,7040,7040
16337,7040,3017
16338,7041,7041
16339,7041,6643
16340,7042,7042
16341,7042,6911
16342,7042,6082
16343,7042,1145
16344,7043,7043
16345,7044,7044
16346,7044,6276
16347,7044,6704
16348,7045,7045
16349,7046,7046
16350,7046,6876
16351,7046,6921
16352,7046,6080
16353,7047,7047
16354,7048,7048
16355,7048,7066
16356,7048,6371
16357,7049,7049
16358,7049,6226
16359,7049,7051
16360,7049,6124
16361,7049,6729
16362,7050,7050
16363,7051,7051
16364,7051,7049
16365,7051,6226
16366,7051,6845
16367,7052,7052
16368,7052,6189
16369,7052,6201
16370,7052,7070
16371,7053,7053
16372,7053,6884
16373,7053,6255
16374,7054,7054
16375,7054,6382
16376,7054,6383
16377,7054,6251
16378,7055,7055
16379,7055,7135
16380,7056,7056
16381,7056,6357
16382,7057,7057
16383,7057,6716
16384,7058,7058
16385,7059,7059
16386,7059,6442
16387,7059,6336
16388,7060,7060
16389,7060,6463
16390,7061,7061
16391,7062,7062
16392,7062,6882
16393,7063,7063
16394,7064,7064
16395,7065,7065
16396,7066,7066
16397,7066,7048
16398,7066,6387
16399,7066,6954
16400,7066,6476
16401,7067,7067
16402,7067,6225
16403,7068,7068
16404,7068,5334
16405,7069,7069
16406,7070,7070
16407,7070,963
16408,7070,6809
16409,7070,7052
16410,7071,7071
16411,7071,6095
16412,7071,6043
16413,7072,7072
16414,7072,6106
16415,7073,7073
16416,7073,6978
16417,7074,7074
16418,7074,7109
16419,7074,7030
16420,7074,7186
16421,7074,6869
16422,7075,7075
16423,7075,6151
16424,7076,7076
16425,7077,7077
16426,7077,6283
16427,7077,6495
16428,7077,6492
16429,7077,6338
16430,7078,7078
16431,7079,7079
16432,7079,6860
16433,7080,7080
16434,7080,6440
16435,7081,7081
16436,7081,6581
16437,7082,7082
16438,7082,6867
16439,7083,7083
16440,7083,4587
16441,7083,442
16442,7083,915
16443,7084,7084
16444,7084,262
16445,7084,7136
16446,7085,7085
16447,7085,6330
16448,7086,7086
16449,7087,7087
16450,7087,6231
16451,7087,6701
16452,7087,6166
16453,7087,6277
16454,7088,7088
16455,7088,6778
16456,7088,6814
16457,7088,6068
16458,7089,7089
16459,7090,7090
16460,7090,2839
16461,7091,7091
16462,7091,6372
16463,7091,6720
16464,7091,6265
16465,7092,7092
16466,7092,7133
16467,7092,6775
16468,7092,7165
16469,7092,6939
16470,7093,7093
16471,7093,6714
16472,7093,6238
16473,7094,7094
16474,7094,6792
16475,7095,7095
16476,7096,7096
16477,7096,6775
16478,7096,6348
16479,7097,7097
16480,7097,6974
16481,7098,7098
16482,7099,7099
16483,7099,7140
16484,7099,3176
16485,7099,6874
16486,7099,535
16487,7100,7100
16488,7100,3074
16489,7100,6158
16490,7100,7240
16491,7100,7013
16492,7101,7101
16493,7102,7102
16494,7103,7103
16495,7104,7104
16496,7105,7105
16497,7105,6295
16498,7106,7106
16499,7106,2633
16500,7106,6868
16501,7106,6846
16502,7106,2982
16503,7107,7107
16504,7108,7108
16505,7109,7109
16506,7109,7074
16507,7109,7254
16508,7110,7110
16509,7111,7111
16510,7111,6170
16511,7111,6948
16512,7112,7112
16513,7112,7186
16514,7113,7113
16515,7113,6343
16516,7114,7114
16517,7115,7115
16518,7115,6158
16519,7115,6807
16520,7115,6728
16521,7115,6603
16522,7116,7116
16523,7117,7117
16524,7118,7118
16525,7118,7089
16526,7118,6298
16527,7119,7119
16528,7119,6031
16529,7119,7222
16530,7119,6450
16531,7120,7120
16532,7120,6260
16533,7120,6459
16534,7121,7121
16535,7122,7122
16536,7122,6287
16537,7123,7123
16538,7123,6256
16539,7124,7124
16540,7125,7125
16541,7126,7126
16542,7126,6294
16543,7126,7003
16544,7127,7127
16545,7127,6418
16546,7128,7128
16547,7129,7129
16548,7129,6170
16549,7129,7111
16550,7129,6336
16551,7130,7130
16552,7130,7147
16553,7131,7131
16554,7132,7132
16555,7133,7133
16556,7133,7092
16557,7133,7226
16558,7133,7165
16559,7133,6939
16560,7134,7134
16561,7135,7135
16562,7135,6650
16563,7135,6360
16564,7136,7136
16565,7136,6571
16566,7136,7005
16567,7136,7084
16568,7137,7137
16569,7137,7142
16570,7138,7138
16571,7139,7139
16572,7139,6776
16573,7139,6443
16574,7139,7251
16575,7140,7140
16576,7140,7099
16577,7140,3176
16578,7140,6247
16579,7140,7025
16580,7141,7141
16581,7142,7142
16582,7142,7137
16583,7143,7143
16584,7143,7056
16585,7144,7144
16586,7145,7145
16587,7146,7146
16588,7146,7191
16589,7147,7147
16590,7147,7130
16591,7147,6721
16592,7147,6372
16593,7148,7148
16594,7149,7149
16595,7150,7150
16596,7151,7151
16597,7151,248
16598,7152,7152
16599,7153,7153
16600,7153,6100
16601,7154,7154
16602,7154,6821
16603,7155,7155
16604,7156,7156
16605,7156,6962
16606,7156,6282
16607,7157,7157
16608,7157,7163
16609,7158,7158
16610,7158,6440
16611,7158,6337
16612,7159,7159
16613,7159,6720
